,node1,node2,beta
134,LH_SalVentAttn_Med_3,RH_SomMot_3,-0.0
135,LH_SalVentAttn_Med_3,RH_SomMot_5,-0.0
136,LH_SalVentAttn_Med_3,RH_SomMot_7,-0.0
137,LH_SalVentAttn_Med_3,RH_SomMot_8,-0.0
138,LH_SalVentAttn_Med_3,RH_DorsAttn_Post_4,-0.0
139,LH_SalVentAttn_Med_3,RH_DorsAttn_Post_5,-0.0
140,LH_SalVentAttn_Med_3,RH_DorsAttn_PrCv_1,-0.0
141,LH_SalVentAttn_Med_3,RH_SalVentAttn_TempOccPar_2,-0.27656341644486204
142,LH_SalVentAttn_Med_3,RH_SalVentAttn_FrOperIns_1,-0.0006148255170121214
143,LH_SalVentAttn_Med_3,RH_SalVentAttn_Med_1,-0.06720701355894702
144,LH_SalVentAttn_Med_3,RH_SalVentAttn_Med_2,-0.0
145,LH_SalVentAttn_Med_3,RH_Cont_PFCl_2,-0.0
146,LH_Limbic_TempPole_1,RH_DorsAttn_Post_3,-0.0
147,LH_Limbic_TempPole_1,RH_DorsAttn_PrCv_1,0.0
148,LH_Limbic_TempPole_1,RH_Cont_PFCl_2,-0.0
149,LH_Cont_Par_1,LH_Default_PFC_3,-0.0
150,LH_Cont_Par_1,RH_Default_PFCdPFCm_1,-0.0
151,LH_Cont_Par_1,RH_Default_PFCdPFCm_2,-0.16540876476521585
152,LH_Cont_Par_1,RH_Default_pCunPCC_2,-0.0
153,LH_Cont_pCun_1,LH_Default_Par_1,0.06182836494339632
154,LH_Cont_pCun_1,LH_Default_PFC_3,-0.0
155,LH_Cont_pCun_1,RH_DorsAttn_PrCv_1,0.12415641968245339
156,LH_Cont_pCun_1,RH_SalVentAttn_TempOccPar_1,0.23865426404350598
157,LH_Cont_pCun_1,RH_Cont_PFCl_2,0.4910514280319527
158,LH_Cont_Cing_1,LH_Default_Par_1,0.19956880188298987
159,LH_Cont_Cing_1,RH_SalVentAttn_TempOccPar_1,0.4770259445319676
160,LH_Cont_Cing_1,RH_Default_Temp_3,0.0057197903443943765
161,LH_Default_Temp_1,RH_DorsAttn_Post_1,0.0
162,LH_Default_Temp_1,RH_DorsAttn_Post_2,0.020282026151788396
163,LH_Default_Temp_1,RH_DorsAttn_Post_3,0.0
164,LH_Default_Temp_1,RH_DorsAttn_PrCv_1,0.0
165,LH_Default_Temp_2,RH_DorsAttn_Post_1,0.0
166,LH_Default_Temp_2,RH_DorsAttn_Post_2,0.0
167,LH_Default_Par_1,RH_Vis_1,0.0
168,LH_Default_Par_1,RH_SomMot_4,0.0
169,LH_Default_Par_2,RH_Default_pCunPCC_2,-0.1412886701364685
170,LH_Default_PFC_1,RH_SalVentAttn_TempOccPar_2,-0.0
171,LH_Default_PFC_3,LH_Default_PFC_7,-0.04466444535460875
172,LH_Default_PFC_3,RH_DorsAttn_Post_3,-0.0
173,LH_Default_PFC_3,RH_Cont_PFCl_1,-0.0
174,LH_Default_PFC_3,RH_Default_PFCdPFCm_3,-0.1254751355254035
175,LH_Default_PFC_5,LH_Default_PFC_7,-0.06361057108970011
176,LH_Default_PFC_5,RH_DorsAttn_Post_3,-0.0
177,LH_Default_PFC_5,RH_Default_PFCdPFCm_3,-0.0
178,LH_Default_PFC_7,RH_Default_PFCdPFCm_1,-0.10858650537192145
179,LH_Default_PFC_7,RH_Default_PFCdPFCm_2,-0.19340105041000055
180,LH_Default_PFC_7,RH_Default_pCunPCC_2,-0.015368888752268455
181,RH_Vis_1,RH_Vis_7,0.0
182,RH_Vis_1,RH_SomMot_4,0.0
183,RH_Vis_1,RH_DorsAttn_PrCv_1,-0.0
184,RH_Vis_2,RH_DorsAttn_Post_4,0.0
185,RH_Vis_2,RH_DorsAttn_PrCv_1,-0.0
186,RH_Vis_3,RH_DorsAttn_Post_1,0.0
187,RH_Vis_3,RH_SalVentAttn_TempOccPar_1,0.0
188,RH_Vis_3,RH_Limbic_TempPole_1,0.0
189,RH_Vis_7,RH_DorsAttn_Post_4,0.0
190,RH_Vis_8,RH_DorsAttn_Post_4,-0.0
191,RH_SomMot_1,RH_SomMot_4,-0.0
192,RH_SomMot_1,RH_SomMot_8,0.0
193,RH_SomMot_2,RH_SomMot_4,0.0
